pose,start,finish_time,goal_state
"[130, 371]",1515224949.98203,1515224969.010166,3
"[130, 372]",1515224981.017963,1515225012.696393,3
"[130, 373]",1515225024.703007,1515225041.727375,3
"[130, 374]",1515225053.736963,1515225103.424967,4
"[130, 375]",1515225115.435046,1515225131.775324,3
"[130, 376]",1515225143.783823,1515225162.812745,3
"[130, 377]",1515225174.822906,1515225191.51199,3
"[130, 378]",1515225203.519968,1515225220.545365,3
"[130, 379]",1515225232.555624,1515225248.894143,3
"[130, 380]",1515225260.901093,1515225277.924867,3
"[130, 381]",1515225289.934765,1515225307.276388,3
"[130, 382]",1515225319.888937,1515225337.578808,3
"[130, 383]",1515225349.586398,1515225367.928688,3
"[130, 384]",1515225379.936617,1515225404.271566,3
"[130, 385]",1515225416.2764,1515225443.279626,3
"[130, 386]",1515225455.288307,1515225464.833041,4
"[130, 387]",1515225476.841756,1515225486.455435,4
"[130, 388]",1515225498.459996,1515225508.104622,4
"[130, 389]",1515225520.111322,1515225562.135476,3
"[130, 390]",1515225574.14435,300.0,1
"[130, 391]",1515225886.151634,1515225927.819519,3
"[130, 392]",1515225939.831024,1515225961.094167,4
"[130, 393]",1515225973.102185,1515225995.437736,3
"[130, 394]",1515226007.445162,300.0,1
"[130, 395]",1515226319.457386,1515226381.147516,3
"[130, 396]",1515226393.155012,1515226414.85056,3
"[130, 397]",1515226426.861245,1515226488.54973,3
"[130, 398]",1515226500.559517,1515226539.230699,3
"[130, 399]",1515226551.236645,1515226598.905547,3
"[130, 400]",1515226610.911652,1515226641.255658,3
"[130, 401]",1515226653.263877,1515226670.28984,3
"[130, 402]",1515226682.29895,1515226700.640728,3
"[130, 403]",1515226712.649842,1515226859.663887,3
"[130, 404]",1515226871.673868,1515226890.364877,3
"[130, 405]",1515226902.372305,1515226920.714212,3
"[130, 406]",1515226932.720658,1515226950.410525,3
"[130, 407]",1515226962.418492,1515226980.445286,3
"[130, 408]",1515226992.458233,1515227011.149783,3
"[130, 409]",1515227023.159133,1515227041.851164,3
"[130, 410]",1515227053.85904,1515227099.8896,3
"[130, 411]",1515227111.901211,1515227121.61419,4
"[130, 412]",1515227133.621374,1515227143.266358,4
"[130, 413]",1515227155.276835,1515227260.296663,3
"[130, 414]",1515227272.304591,1515227302.980197,3
"[130, 415]",1515227314.985039,1515227391.996002,3
"[130, 416]",1515227404.001498,1515227425.333128,4
"[130, 417]",1515227437.341964,1515227464.012601,3
"[130, 418]",1515227476.024171,1515227548.028799,3
"[130, 419]",1515227560.038295,1515227588.380613,3
"[130, 420]",1515227600.387054,1515227621.080366,3
"[130, 421]",1515227633.088189,1515227693.091129,3
"[130, 422]",1515227705.099082,1515227732.102518,3
"[130, 423]",1515227744.110784,1515227788.138632,3
"[130, 424]",1515227800.145365,1515227820.175038,3
"[130, 425]",1515227832.188151,1515227852.525175,3
"[130, 426]",1515227864.532149,1515227885.764433,4
"[130, 427]",1515227897.773504,1515227919.104928,4
"[130, 428]",1515227931.116555,1515227970.137611,3
"[130, 429]",1515227982.144179,1515228001.172328,3
"[130, 430]",1515228013.183059,1515228031.873829,3
"[130, 431]",1515228043.884851,1515228063.221218,3
"[130, 432]",1515228075.228243,1515228103.233827,3
"[130, 433]",1515228115.242371,1515228136.474035,4
"[130, 434]",1515228148.483016,1515228169.81447,4
"[130, 435]",1515228181.82301,1515228191.467247,4
"[130, 436]",1515228203.475278,1515228213.089126,4
"[130, 437]",1515228225.094355,300.0,1
"[130, 438]",1515228537.103383,1515228566.108166,3
"[130, 439]",1515228578.118575,1515228606.122692,3
"[130, 440]",1515228618.131442,1515228654.149331,3
"[130, 441]",1515228666.159108,1515228715.162885,3
"[130, 442]",1515228727.171771,1515228749.205157,3
"[130, 443]",1515228761.211599,1515228790.555823,3
"[130, 444]",1515228802.564252,1515228891.258293,3
"[130, 445]",1515228903.266435,1515228957.609788,3
"[130, 446]",1515228969.61916,1515229011.98156,3
"[130, 447]",1515229023.988433,1515229053.663019,3
"[130, 448]",1515229065.673917,1515229085.010716,3
"[130, 449]",1515229097.019705,1515229119.051952,3
"[130, 450]",1515229131.061463,1515229154.396166,3
"[130, 451]",1515229166.404013,1515229186.433569,3
"[130, 452]",1515229198.440936,1515229219.471542,3
"[130, 453]",1515229231.479026,1515229251.508725,3
"[130, 454]",1515229263.513909,1515229285.848538,3
"[130, 455]",1515229297.857759,1515229319.120961,4
"[130, 456]",1515229331.130956,1515229430.808593,3
"[130, 457]",1515229442.820817,1515229479.838486,3
"[130, 458]",1515229491.846069,1515229520.852626,3
"[130, 459]",1515229532.861665,1515229561.203489,3
"[130, 460]",1515229573.213707,1515229606.562591,3
"[130, 461]",1515229618.568758,1515229641.60237,3
"[130, 462]",1515229653.607082,1515229685.954669,3
"[130, 463]",1515229697.96142,1515229720.659164,3
"[130, 464]",1515229732.67049,1515229754.005664,3
"[130, 465]",1515229766.011287,1515229918.69771,3
"[130, 466]",1515229930.709347,1515229967.37915,3
"[130, 467]",1515229979.38821,1515230004.725141,3
"[130, 468]",1515230016.735658,1515230037.428599,3
"[130, 469]",1515230049.435013,1515230072.131865,3
"[130, 470]",1515230084.140316,1515230117.490073,3
"[130, 471]",1515230129.498119,300.0,1
"[130, 472]",1515230441.507302,1515230471.182182,3
"[130, 473]",1515230483.190254,300.0,1
"[130, 474]",1515230795.197248,1515230821.199328,3
"[130, 475]",1515230833.208435,1515230842.821941,4
"[130, 476]",1515230854.830116,1515230876.061404,4
"[130, 477]",1515230888.070945,1515230918.747615,3
"[130, 478]",1515230930.755034,1515230993.109212,3
"[130, 479]",1515231005.117703,1515231032.790406,3
"[130, 480]",1515231044.798115,1515231069.834872,3
"[130, 481]",1515231081.841187,1515231180.516977,3
"[130, 482]",1515231192.525265,1515231247.872709,3
"[130, 483]",1515231259.880941,1515231285.217755,3
"[130, 484]",1515231297.226147,300.0,1
"[130, 485]",1515231609.23356,300.0,1
"[130, 486]",1515231921.242583,1515231960.60087,3
"[130, 487]",1515231972.611989,1515232012.284251,3
"[130, 488]",1515232024.292163,1515232088.646854,3
"[130, 489]",1515232100.655043,1515232120.684218,3
"[130, 490]",1515232132.693331,1515232155.388795,3
"[130, 491]",1515232167.397185,1515232204.065829,3
"[130, 492]",1515232216.073997,1515232238.408352,3
"[130, 493]",1515232250.414668,1515232259.727769,4
"[130, 494]",1515232271.736485,1515232281.381129,4
"[130, 495]",1515232293.38921,1515232303.133816,4
"[130, 496]",1515232315.142535,1515232324.787062,4
"[130, 497]",1515232336.796776,1515232346.541473,4
"[130, 498]",1515232358.549897,1515232367.926464,4
"[130, 499]",1515232379.933159,1515232401.263188,4
"[130, 500]",1515232413.272981,1515232443.278246,3
"[130, 501]",1515232455.287586,1515232482.289446,3
"[130, 502]",1515232494.296608,1515232548.976555,3
"[130, 503]",1515232560.985174,1515232591.32964,3
"[130, 504]",1515232603.337843,1515232624.669511,4
"[130, 505]",1515232636.677925,1515232646.323345,4
"[130, 506]",1515232658.332172,1515232668.078086,4
"[130, 507]",1515232680.088094,1515232689.702121,4
"[130, 508]",1515232701.712027,1515232711.42617,4
"[130, 509]",1515232723.432442,1515232733.077795,4
"[130, 510]",1515232745.083487,1515232766.413828,4
"[130, 511]",1515232778.420228,1515232811.769104,3
"[130, 512]",1515232823.777762,1515232846.112665,3
"[130, 513]",1515232858.123782,1515232888.467901,3
"[130, 514]",1515232900.479443,1515232921.811214,4
"[130, 515]",1515232933.820457,1515232943.43437,4
"[130, 516]",1515232955.443915,1515233001.112407,3
"[130, 517]",1515233013.122771,1515233050.792847,3
"[130, 518]",1515233062.801564,1515233114.806577,3
"[130, 519]",1515233126.814206,1515233161.165208,3
"[130, 520]",1515233173.172006,1515233194.604926,4
"[130, 521]",1515233206.609514,1515233216.2225,4
"[130, 522]",1515233228.233419,1515233237.846927,4
"[130, 523]",1515233249.856862,1515233259.501347,4
"[130, 524]",1515233271.50743,1515233281.220672,4
"[130, 525]",1515233293.229295,1515233302.843111,4
"[130, 526]",1515233314.852537,1515233336.116318,4
"[130, 527]",1515233348.124147,1515233403.137607,3
"[130, 528]",1515233415.147032,1515233437.180161,3
"[130, 529]",1515233449.187661,1515233477.861835,3
"[130, 530]",1515233489.870131,1515233511.23335,4
"[130, 531]",1515233523.244363,1515233532.789303,4
"[130, 532]",1515233544.801245,1515233566.13217,4
"[130, 533]",1515233578.140238,1515233613.809179,3
"[130, 534]",1515233625.819912,1515233655.49438,3
"[130, 535]",1515233667.499966,1515233695.841499,3
"[130, 536]",1515233707.849155,1515233729.18043,4
"[130, 537]",1515233741.188786,1515233750.902505,4
"[130, 538]",1515233762.911011,1515233772.624205,4
"[130, 539]",1515233784.633195,1515233794.346978,4
"[130, 540]",1515233806.355251,1515233816.000023,4
"[130, 541]",1515233828.006588,1515233837.619791,4
"[130, 542]",1515233849.629837,1515233870.893322,4
"[130, 543]",1515233882.900528,1515233906.936196,3
"[130, 544]",1515233918.941098,1515233941.975085,3
"[130, 545]",1515233953.98646,1515233981.325304,3
"[130, 546]",1515233993.335444,1515234014.597571,4
"[130, 547]",1515234026.607276,1515234047.938408,4
"[130, 548]",1515234059.948296,1515234126.306724,3
"[130, 549]",1515234138.314101,1515234178.336008,3
"[130, 550]",1515234190.345594,1515234266.358848,3
"[130, 551]",1515234278.369482,1515234299.733845,4
"[130, 552]",1515234311.744219,1515234321.457891,4
"[130, 553]",1515234333.462096,1515234343.075314,4
"[130, 554]",1515234355.082534,1515234364.696395,4
"[130, 555]",1515234376.703526,1515234386.347924,4
"[130, 556]",1515234398.357,1515234408.00177,4
"[130, 557]",1515234420.008851,1515234441.339996,4
"[130, 558]",1515234453.348728,1515234478.68547,3
"[130, 559]",1515234490.692408,1515234515.390486,3
"[130, 560]",1515234527.398931,1515234553.400023,3
"[130, 561]",1515234565.407764,1515234586.73824,4
"[130, 562]",1515234598.746692,1515234623.615885,4
"[130, 563]",1515234635.626202,1515234673.983853,3
"[130, 564]",1515234685.991184,1515234720.004836,3
"[130, 565]",1515234732.011644,1515234771.370913,3
"[130, 566]",1515234783.377175,1515234826.404578,3
"[130, 567]",1515234838.414417,1515234922.438117,3
"[130, 568]",1515234934.445943,1515234987.456353,3
"[130, 569]",1515234999.466403,1515235049.805462,3
"[130, 570]",1515235061.815601,1515235108.81889,3
"[130, 571]",1515235120.828014,1515235172.507843,3
"[130, 572]",1515235184.513164,1515235218.865505,3
"[130, 573]",1515235230.874465,1515235258.216283,3
"[130, 574]",1515235270.225329,1515235296.897837,3
"[130, 575]",1515235308.907239,1515235335.579051,3
"[130, 576]",1515235347.590639,1515235368.853399,4
"[130, 577]",1515235380.86118,1515235406.563815,4
"[130, 578]",1515235418.569579,1515235534.576669,3
"[130, 579]",1515235546.584651,1515235589.951244,3
"[130, 580]",1515235601.958454,1515235661.310549,3
"[130, 581]",1515235673.318351,1515235707.333213,3
"[130, 582]",1515235719.339363,1515235762.705705,3
"[130, 583]",1515235774.711975,1515235818.741026,3
"[130, 584]",1515235830.749182,1515235877.750727,3
"[130, 585]",1515235889.759143,1515235922.772801,3
"[130, 586]",1515235934.78165,1515235981.151168,3
"[130, 587]",1515235993.160119,1515236035.827754,3
"[130, 588]",1515236047.834051,1515236137.532416,3
"[130, 589]",1515236149.540888,1515236202.552623,3
"[130, 590]",1515236214.561677,1515236256.231085,3
"[130, 591]",1515236268.238583,1515236289.501959,4
"[130, 592]",1515236301.513474,1515236322.745478,4
"[130, 593]",1515236334.754188,1515236344.368357,4
"[130, 594]",1515236356.375135,1515236384.248856,4
"[130, 595]",1515236396.257137,1515236450.940369,3
"[130, 596]",1515236462.949583,1515236525.953535,3
"[130, 597]",1515236537.960788,1515236574.981002,3
"[130, 598]",1515236586.990204,1515236638.998755,3
"[130, 599]",1515236651.007572,1515236684.690586,3
"[130, 600]",1515236696.696952,1515236737.366119,3
"[130, 601]",1515236749.374263,1515236832.066304,3
"[130, 602]",1515236844.07778,1515236913.747842,3
"[130, 603]",1515236925.757546,1515236989.454396,3
"[130, 604]",1515237001.463034,1515237039.820477,3
"[130, 605]",1515237051.832482,1515237080.840847,3
"[130, 606]",1515237092.852534,1515237132.875718,3
"[130, 607]",1515237144.883167,1515237166.247017,4
"[130, 608]",1515237178.253289,1515237199.516498,4
"[130, 609]",1515237211.527016,1515237221.142171,4
"[130, 610]",1515237233.148388,1515237262.758336,4
"[130, 611]",1515237274.767672,1515237313.126995,3
"[130, 612]",1515237325.13662,1515237360.807827,3
"[130, 613]",1515237372.817164,1515237456.843648,3
"[130, 614]",1515237468.852267,1515237519.527392,3
"[130, 615]",1515237531.536818,1515237567.554894,3
"[130, 616]",1515237579.561003,1515237641.562596,3
"[130, 617]",1515237653.571936,1515237702.911004,3
"[130, 618]",1515237714.918918,1515237761.922724,3
"[130, 619]",1515237773.931036,1515237817.959834,3
"[130, 620]",1515237829.971336,300.0,1
"[130, 621]",1515238142.497371,300.0,1
"[130, 622]",1515238454.505832,300.0,1
"[130, 623]",1515238766.517377,1515238787.750176,4
"[130, 624]",1515238799.758558,1515238821.090599,4
"[130, 625]",1515238833.09792,1515238842.811879,4
"[130, 626]",1515238854.820537,1515238883.363738,4
"[130, 627]",1515238895.37526,1515238924.25067,4
"[130, 628]",1515238936.259322,1515238965.904913,4
"[130, 629]",1515238977.914374,1515239009.125325,4
"[130, 630]",1515239021.135092,1515239050.078819,4
"[130, 631]",1515239062.087005,1515239095.436766,4
"[130, 632]",1515239107.444609,1515239139.658902,4
"[130, 633]",1515239151.664019,1515239189.683556,4
"[130, 634]",1515239201.69089,1515239229.564557,4
"[130, 635]",1515239241.570903,1515239267.510909,4
"[130, 636]",1515239279.521489,1515239289.167589,4
"[130, 637]",1515239301.171418,1515239310.886015,4
"[130, 638]",1515239322.894131,1515239332.539651,4
"[130, 639]",1515239344.547016,1515239389.915578,3
"[130, 640]",1515239401.926106,1515239423.158481,4
"[130, 641]",1515239435.167815,1515239456.600384,4
"[130, 642]",1515239468.610698,1515239478.156469,4
"[130, 643]",1515239490.166073,300.0,1
"[130, 644]",1515239802.175007,1515239823.438787,4
"[130, 645]",1515239835.450179,1515239856.713635,4
"[130, 646]",1515239868.720654,1515239878.366604,4
"[130, 647]",1515239890.374378,300.0,1
"[130, 648]",1515240202.384852,1515240223.716179,4
"[130, 649]",1515240235.723805,1515240256.957505,4
"[131, 132]",1515240284.31177,1515240286.315025,3
"[131, 133]",1515240298.321497,1515240300.98934,3
"[131, 134]",1515240312.995055,1515240316.664435,3
"[131, 135]",1515240328.671239,1515240350.004707,4
"[131, 136]",1515240362.013497,1515240383.345986,4
"[131, 137]",1515240395.353553,1515240407.034395,3
"[131, 138]",1515240419.041419,1515240429.388824,3
"[131, 139]",1515240441.396689,1515240451.07431,3
"[131, 140]",1515240463.083133,1515240471.760168,3
"[131, 141]",1515240483.767017,1515240491.779533,3
"[131, 142]",1515240503.786538,1515240511.129412,3
"[131, 143]",1515240523.136908,1515240529.81049,3
"[131, 144]",1515240541.818484,1515240547.827979,3
"[131, 145]",1515240559.833334,1515240564.841541,3
"[131, 146]",1515240576.847016,1515240580.183719,3
"[131, 147]",1515240592.19175,1515240597.86378,3
"[131, 148]",1515240609.871846,1515240613.540798,3
"[131, 149]",1515240625.551339,300.0,1
"[131, 150]",1515240937.5629,1515240947.277319,4
"[131, 151]",1515240959.287563,1515240980.61914,4
"[131, 152]",1515240992.628577,1515241003.977682,3
"[131, 153]",1515241015.989128,1515241026.336439,3
